Artist,Title,Medium,Medium_classified,Acquisition_classified,Year_acquisition,Gender_classified,Artist_birth_year,Artist_death_year,Country_calculated,Date_creation_year
Kalervo Palsa,Miten päästä tästä tilanteesta?,,graphics,,1999,,1947,1987,,1983
Kalervo Palsa,Kesämaisema,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,Esko Junttilan muotokuva,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Omakuva ; nimetön (kaksipuolinen teos),,painting,,1999,,1947,1987,,1971
Kalervo Palsa,nimetön,,painting,,1999,,1947,1987,,1975
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1970
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kaisu Koivisto,Toimenpide,,object,,1996,,1962,,,1994
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1981
Igor Savchenko,Sarjasta Ryhmä 1: 4.92-1.,,graphics,,1996,,1962,,,1992
Raul Meel,Sight into Window,,graphics,,1996,,1941,,,1976
Kalervo Palsa,nimetön (omakuva),,graphics,,1999,,1947,1987,,1968
Kai Ruohonen,Surullinen tarina,,graphics,,1997,,1969,,,1997
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,1979
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1975
Kalervo Palsa,Vaaliliitto ; luonnos,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1983
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Talvimaisema,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,Omakuva,,painting,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön (pienoisveistos),,graphics,,1999,,1947,1987,,
Kalervo Palsa,Voittaja ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Carl Andre,Juhlat KF:lle,,object,,1998,,1935,,,1987
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1980
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,,,1999,,1947,1987,,
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,Taistelu,,graphics,,1999,,1947,1987,,1967
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,
Kalervo Palsa,Lainiolta ; koevedos,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Marko Vuokola,Nimetön,,installation,,1997,,1967,,,1994
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kari Cavén,Tappava vitsi,,object,,1996,,1954,,,1989
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1971
Kalervo Palsa,Toivo,,painting,,1999,,1947,1987,,1976
Kalervo Palsa,Puukotus toveripiirissä I,,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,Poikain leikkejä,,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,nimetön,,painting,,1999,,1947,1987,,1971
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,1979
Kalervo Palsa,luonnos ; nimetön,,graphics,,1999,,1947,1987,,1975
Hannu Väisänen,Tantravariaatio,,,,2000,,1951,,,1994
Kalervo Palsa,Tuskien tie,,graphics,,1999,,1947,1987,,1967
Kalervo Palsa,nimetön,,painting,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,Puukotus toveripiirissä IV,,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,Ensihumala,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,Taiteen hullujen demonien ajama maalari,,graphics,,1999,,1947,1987,,1973
Mimmo Paladino,Julkea säde,,graphics,,1998,,1948,,,1984
Kalervo Palsa,"nimetön ; luonnos grafiikan vedokseen ""Lainiolta""",,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,Heittäytyminen ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,Omakuva,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Puhemies Mao,,graphics,,1999,,1947,1987,,1970
Marjatta Hanhijoki,Margareeta,,graphics,,2003,,1948,,,1982
Kalervo Palsa,Sotasokea,,graphics,,1999,,1947,1987,,1968
Kalervo Palsa,Talvimaisema,,graphics,,1999,,1947,1987,,1968
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1983
Dan Wolgers,Självporträtt (timglass),,,,1997,,1955,,,1997
Sanna Kohonen,Sarjasta Päiväkirjamerkintöjä,,graphics,,1996,,1964,,,1996
Teuri Haarla,Piirustus,,graphics,,1996,,1955,,,1995
Kalervo Palsa,nimetön,,painting,,1999,,1947,1987,,1969
Olga & Aleksander Florenski,"""Professor I.P. Barinov's Air-sledge with Improved Break System""",,graphics,,2000,,1960,,,1999
Matti Helenius,Pecos Bill,,graphics,,1996,,1951,,,1972
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Krapula,,graphics,,1999,,1947,1987,,1977
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1968
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,Joskus oli tässä sauna ; luonnos,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,Kirkiisitie,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,1979
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1973
Walter De Maria,Viisitoistasivuinen avoin monikulmio,,object,,1998,,1935,2013,,1984
Kalervo Palsa,Lepäävä,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön (Job?) ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,nimetön (omakuva),,graphics,,1999,,1947,1987,,1970
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,nimetön (maisema) ; keskeneräinen,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1971
Marianna Uutinen,Nebula,,painting,,1997,,1961,,,1997
Igor Savchenko,Sarjasta Ryhmä 1: 6.91-12,,graphics,,1996,,1962,,,1991
Veli Granö,"Aune Kivistö, tyhjät pullot",,,,1997,,1960,,,1995
Veli Granö,"Timo Lehtonen, rautatiekäytössä olleet säiliövaunut",,photography,,1997,,1960,,,1996
Hans Hemmert,Im Atelier,,object,,1997,,1960,,,1997
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1975
Susanne Gottberg,Kohti kokonaiskuvaa,,graphics,,1997,,1964,,,1996
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1970
Marianna Uutinen,Humu,,photography,,1997,,1961,,,1997
Kalervo Palsa,Veden tumma hopea ja viinan viileä maku,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Taiteilijan veljentytär ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1973
Per Kirkeby,Herbst I,,painting,,1998,,1938,,,1988
Kalervo Palsa,Äitiys,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,Lauri Kenttälä,,graphics,,1999,,1947,1987,,1968
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,1979
Kalervo Palsa,nimetön (maisema),,painting,,1999,,1947,1987,,
Kalervo Palsa,Valöörikontrasti (omakuva),,graphics,,1999,,1947,1987,,1975
Kalervo Palsa,luonnos ; nimetön,,graphics,,1999,,1947,1987,,1975
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,,,1999,,1947,1987,,
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1965
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,Ruskean reiän ritarit,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,Talvimaisema,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,1979
Kalervo Palsa,nimetön ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kaari Martikainen,Valo,,graphics,,1997,,1959,,,1996
Kalervo Palsa,Toinen tuleminen (Uusi ihminen),,painting,,2001,,1947,1987,,1982
Kalervo Palsa,Kuuhullu,,graphics,,1999,,1947,1987,,1977
Kalervo Palsa,Harhanäky,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Jaakob painii enkelin kanssa,,graphics,,1999,,1947,1987,,1968
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1970
Kalervo Palsa,Alamäki ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,1979
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,painting,,1999,,1947,1987,,
Kalervo Palsa,Maisema,,graphics,,1999,,1947,1987,,1968
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,Fasistisia päiviä,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,nimetön (Hetteessä oleva talo?),,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,,,1999,,1947,1987,,
Kalervo Palsa,nimetön (Ufoja Kittilän taivaalla?),,graphics,,1999,,1947,1987,,
Kalervo Palsa,Arktinen maisema,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön (omakuva),,graphics,,1999,,1947,1987,,1983
Kalervo Palsa,"""Doktor Mengele, otaksun""",,graphics,,1999,,1947,1987,,1985
Kalervo Palsa,Suloinen nainen,,graphics,,1999,,1947,1987,,1977
Kalervo Palsa,Kullervo,,painting,,1999,,1947,1987,,1983
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,
Kalervo Palsa,Etelään,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,Maisema - Bohuslän,,graphics,,1999,,1947,1987,,1986
Kalervo Palsa,nimetön ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,
Markku Keränen,Maalaus. Sarjasta Pohjoinen,,painting,,1997,,1945,,,1996
Teuri Haarla,Piirustus,,graphics,,1996,,1955,,,1995
Raffael Rheinsberg,Maalaus,,painting,,1996,,1943,,,1994
Kaisu Koivisto,Sarjasta Suojapukuja,,graphics,,1996,,1962,,,1995
Raul Meel,Rumpujen rytmi pitää meitä otteessaan,,graphics,,1996,,1941,,,1971
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Einari Levo,Paraati,,graphics,,1997,,1946,1987,,1981
Einari Levo,Järjestäytyminen,,graphics,,1997,,1946,1987,,1976
Kai Ruohonen,Bastion,,graphics,,1997,,1969,,,1996
Caroline Pipping,"Summer in Babylon, Baabelin torni -trilogiasta II",,painting,,1997,,1958,,,1986
Kalervo Palsa,luonnoslehtiö,,graphics,,1999,,1947,1987,,1983
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,1986
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,,,1999,,1947,1987,,
Kalervo Palsa,Omakuva (Hirttäytynyt taiteilija),,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,painting,,1999,,1947,1987,,1973
Marjatta Nuoreva,Tutkielmia,,graphics,,2003,,1944,,,1978
Kalervo Palsa,nimetön (maisema) ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1973
Jannis Kounellis,Nimetön,,object,,1998,,1936,2017,,1990
Kalervo Palsa,"nimetön ; luonnos ""Im memoriam"" -piirustukseen",,graphics,,1999,,1947,1987,,
Kalervo Palsa,Omakuva,,graphics,,1999,,1947,1987,,1981
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,"""Olen kuullut, on kaupunki tuolla...""",,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,Vuori jänkän takana ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1971
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1970
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1986
Kalervo Palsa,nimetön (Uudestisyntyminen?),,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1970
Kalervo Palsa,Tuomarit ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Erkki Pirtola,Kattostrada,,graphics,,1997,,1950,2016,,1977
Timo Kelaranta,Siltatyöt,,graphics,,1999,,1951,,,1997
Raakel Kuukka,Sarjasta Omakuvia: Vuosi 1967 / Unelma / Neitsytmorsian,,,,1997,,1955,,,1995
Teemu Mäki,Pussyhead,,,,1997,,1967,,,1997
Kalervo Palsa,Vapautuminen,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1975
Kalervo Palsa,Kovat miehet ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; värihahmotelma,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön (pienoisveistos),,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1985
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,Rakastavaiset,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Rakastelevat autot,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Puhvelin metsästys ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,Minä ja mun maailma,,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,nimetön ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,Kerran kesässä,,painting,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1975
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1967
Kalervo Palsa,nimetön (Yölintu),,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,Hella,,graphics,,1999,,1947,1987,,1967
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,Varhain aamulla,,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,nimetön,,painting,,1999,,1947,1987,,1975
Kalervo Palsa,Voiman kokeminen,,graphics,,1999,,1947,1987,,1968
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1972
Kaisu Koivisto,Sarjasta Suojapukuja,,graphics,,1996,,1962,,,1995
Kalervo Palsa,Rakastavaiset,,graphics,,1999,,1947,1987,,1967
Teuri Haarla,Piirustus,,graphics,,1996,,1955,,,1995
Mika Karhu,Huone 211,,graphics,,1998,,1969,,,1998
Kalervo Palsa,Markkinapaikalta,,graphics,,1999,,1947,1987,,1981
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1971
Thomas Nyqvist,", koska maailma on pyöreä.",,painting,,1998,,1955,,,1998
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,Omakuva,,painting,,1999,,1947,1987,,1970
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1971
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; nimetön (kaksipuolinen teos) ; luonnos,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,1979
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1971
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1983
Anneli Sipiläinen,Istuva yksisarvinen,,object,,2003,,1940,,,1983
Kalervo Palsa,Muikun päitä ja sisälmyksiä,,painting,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,nimetön (omakuva) ; luonnos,,graphics,,1999,,1947,1987,,1982
Kirsi Neuvonen,Pieni karkulainen,,graphics,,2003,,1960,,,1988
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1969
Markus Lüpertz,"Harlekiini ja tupakoija, harlekiinitar ja kaappi, Napoleon",,painting,,1998,,1941,,,1984
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,painting,,1999,,1947,1987,,1971
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,1979
Kalervo Palsa,Kotiseutu-aihe,,graphics,,1999,,1947,1987,,1984
Igor Savchenko,Sarjasta Ryhmä 1: 3.91-2,,graphics,,1996,,1962,,,1991
Irina Zatulovskaja,Big haircut,,painting,,1997,,1954,,,1994
Antti Arkoma,Kuka hänelle kertoisi?,,object,,1997,,1961,,,1997
Marika Mäkelä,Pyhä perhe,,painting,,1999,,1947,,,1998
Suzan Etkin,Tobyn kukkaro,,graphics,,1996,,,,,1995
Pentti Otto Koskinen,Piirustus,,graphics,,1996,,1952,,,1995
Hatty van Zak,New York,,,,1997,,1947,,,1984
Pekka Kauhanen,Isä,,object,,2003,,1954,2020,,2002
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1986
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1970
Einari Levo,Näitä aikoja II,,graphics,,1997,,1946,1987,,1983
Kalervo Palsa,Puukotus,,graphics,,1999,,1947,1987,,1983
Kalervo Palsa,Lopussa on naru ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,Arktinen hekkuma,,painting,,2001,,1947,1987,,1973
Kalervo Palsa,"Palestiinalainen tri Abdel Qader Yassine, joka vieraili Suomessa Palestiina Seuran vieraana",,graphics,,1999,,1947,1987,,1979
Kalervo Palsa,Jänkämaisema ; nuoruuden työ,,graphics,,1999,,1947,1987,,1966
Kalervo Palsa,Diptyykki,,,,1999,,1947,1987,,1986
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1981
Kirsi Neuvonen,Juhlapuku,,graphics,,2003,,1960,,,1987
Kalervo Palsa,nimetön ; luonnos maalaukseen,,graphics,,1999,,1947,1987,,1986
Hannu Väisänen,Nature Vivante,,,,2000,,1951,,,1981
Kalervo Palsa,Aleksanterin taistelu,,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1975
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,On sama,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1971
Kalervo Palsa,nimetön (maisema) ; nimetön (kaksipuolinen teos),,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1974
Kalervo Palsa,Noutajat,,graphics,,1999,,1947,1987,,1968
Anne-Karin Furunes,Rita Roos,,,,2000,,1961,,,1997
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1986
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön (maisema),,graphics,,1999,,1947,1987,,1983
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Hohto,,painting,,1999,,1947,1987,,1986
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1986
Kalervo Palsa,Ikävä,,painting,,1999,,1947,1987,,1969
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1971
Kalervo Palsa,nimetön,,painting,,1999,,1947,1987,,1968
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1970
Kalervo Palsa,nimetön ; alastonmalliluonnos,,graphics,,1999,,1947,1987,,1976
Markku Keränen,Yökuva,,graphics,,2003,,1945,,,1987
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Tuulinen sää,,graphics,,1999,,1947,1987,,1986
Kalervo Palsa,Omakuva,,painting,,1999,,1947,1987,,1968
Kalervo Palsa,Krapula,,graphics,,1999,,1947,1987,,1977
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,luonnos ; nimetön,,graphics,,1999,,1947,1987,,1975
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1971
Kalervo Palsa,nimetön (maisema) ; nuoruuden työ,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1971
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,
Ray Rummukainen,Kesken kaiken,,painting,,2018,,1970,,,2003
,Vanha kello,,painting,,1996,,1955,,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Taivaallinen ja maallinen rakkaus,,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,Kuoliaaksi paleltunut,,,,1999,,1947,1987,,1969
Seelapetra Lehtonen,Hot,,graphics,,1996,,1964,,,1996
Einari Levo,Maalaisidylli,,graphics,,1997,,1946,1987,,1978
Sanna Kohonen,Sarjasta Päiväkirjamerkintöjä,,graphics,,1996,,1964,,,1995
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1971
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,"""Olen kuullut, on kaupunki tuolla...""",,graphics,,1999,,1947,1987,,1971
Kalervo Palsa,August Strindbergin muotokuva,,graphics,,1999,,1947,1987,,1975
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Eero Kenttälän muotokuva,,graphics,,1999,,1947,1987,,1969
Kalervo Palsa,Samaa puoluetta ; luonnos,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Vaikeudet yhdistävät,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; (sarjakuva)luonnos,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1983
Kalervo Palsa,Etana ja juna kilpasilla,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,1979
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,
Kalervo Palsa,Juopunut vaaleanpunainen omakuva kuutamolla,,graphics,,1999,,1947,1987,,1967
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1967
Jussi Niva,Nimetön,,painting,,1997,,1966,,,1996
Teuri Haarla,Piirustus,,graphics,,1996,,1955,,,1995
Einari Levo,Banana Split,,graphics,,1997,,1946,1987,,1982
Päivi Sirén,Nimetön,,object,,1997,,1958,,,1997
Jan Kaila,Siitepöly I,,photography,,1997,,1957,,,1997
Kalervo Palsa,nimetön (omakuva),,graphics,,1999,,1947,1987,,1984
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; alastonmalliharjoitelma,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön ; luonnos,,graphics,,1999,,1947,1987,,1983
Kalervo Palsa,Asetelma,,graphics,,1999,,1947,1987,,1967
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1972
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1973
Kalervo Palsa,nimetön,,graphics,,1999,,1947,1987,,1972
